# Event Summary Data
#
# Station: (301) Jac. P. Thijsse College
#
# Data taken from 2018-01-29 00:00:00 to 2018-01-30 00:00:00
#
# HiSPARC data is licensed under Creative Commons Attribution-ShareAlike 4.0.
#
#
# This data contains the following columns:
#
# date:                time of event [GPS calendar date]
# time:                time of event [GPS time of day]
# timestamp:           time of event [UNIX timestamp]
# nanoseconds:         time of event [number of nanoseconds after timestamp]
# pulseheights (4x):   maximum signal pulseheight [ADC]
# integral (4x):       integral of the signal [ADC.ns]
# number_of_mips (4x): estimate for the number of particles in the detector
# arrival_times (4x):  relative time of arrival of the first particle in the detector [ns]
# trigger_time:        relative time of the trigger timestamp [ns]
# zenith:              reconstructed shower axis zenith angle [deg]
# azimuth:             reconstructed shower axis azimuth angle [deg]
#
# Values of -1 for detectors 3 and 4 indicate that the station only has
# two detectors.  Values of -999 indicate a problem in the analysis of
# that particular event.  This may be the result from noise in the
# signal or not enough data for reconstruction.
#
#
2018-01-29	00:01:01	1517184061	141242133	296	234	-1	-1	3417	2217	-1	-1	1.1422	0.80814	-1	-1	1340	62.5	-1	-1	1342.5	-999	-999
2018-01-29	00:01:02	1517184062	439704495	128	289	-1	-1	852	3671	-1	-1	0.28479	1.3382	-1	-1	362.5	62.5	-1	-1	365	-999	-999
2018-01-29	00:01:02	1517184062	678159361	243	212	-1	-1	3404	1814	-1	-1	1.1378	0.66124	-1	-1	65	67.5	-1	-1	70	-999	-999
2018-01-29	00:01:03	1517184063	579900766	347	560	-1	-1	4217	5905	-1	-1	1.4096	2.1525	-1	-1	72.5	62.5	-1	-1	75	-999	-999
2018-01-29	00:01:06	1517184066	643774603	288	233	-1	-1	3637	2611	-1	-1	1.2157	0.95176	-1	-1	62.5	85	-1	-1	87.5	-999	-999
2018-01-29	00:01:10	1517184070	504106173	105	445	-1	-1	654	4426	-1	-1	0.21861	1.6134	-1	-1	1342.5	65	-1	-1	1347.5	-999	-999
2018-01-29	00:01:15	1517184075	256127323	146	110	-1	-1	2364	1066	-1	-1	0.79019	0.38858	-1	-1	65	1205	-1	-1	1207.5	-999	-999
2018-01-29	00:01:16	1517184076	375659914	599	621	-1	-1	8002	8878	-1	-1	2.6748	3.2362	-1	-1	65	70	-1	-1	70	-999	-999
2018-01-29	00:01:16	1517184076	568631706	85	296	-1	-1	988	3148	-1	-1	0.33025	1.1475	-1	-1	85	65	-1	-1	90	-999	-999
2018-01-29	00:01:23	1517184083	889680092	275	239	-1	-1	3731	2690	-1	-1	1.2471	0.98056	-1	-1	1385	65	-1	-1	1385	-999	-999
2018-01-29	00:01:26	1517184086	239546551	373	72	-1	-1	4960	803	-1	-1	1.6579	0.29271	-1	-1	65	1355	-1	-1	1365	-999	-999
2018-01-29	00:01:30	1517184090	304599527	375	1156	-1	-1	5680	13774	-1	-1	1.8986	5.0209	-1	-1	75	62.5	-1	-1	77.5	-999	-999
2018-01-29	00:01:33	1517184093	44699158	305	218	-1	-1	3011	2600	-1	-1	1.0065	0.94775	-1	-1	62.5	65	-1	-1	67.5	-999	-999
2018-01-29	00:01:37	1517184097	503346046	364	106	-1	-1	5085	1160	-1	-1	1.6997	0.42284	-1	-1	62.5	1550	-1	-1	1555	-999	-999
2018-01-29	00:01:40	1517184100	19315516	311	421	-1	-1	4058	4742	-1	-1	1.3564	1.7286	-1	-1	62.5	67.5	-1	-1	70	-999	-999
2018-01-29	00:01:41	1517184101	390631331	778	398	-1	-1	9383	3551	-1	-1	3.1364	1.2944	-1	-1	537.5	65	-1	-1	540	-999	-999
2018-01-29	00:01:43	1517184103	980966639	165	713	-1	-1	2536	8037	-1	-1	0.84768	2.9296	-1	-1	65	70	-1	-1	70	-999	-999
2018-01-29	00:02:07	1517184127	380541927	340	859	-1	-1	3254	10360	-1	-1	1.0877	3.7764	-1	-1	72.5	62.5	-1	-1	75	-999	-999
2018-01-29	00:02:09	1517184129	336157999	761	91	-1	-1	11376	929	-1	-1	3.8025	0.33864	-1	-1	62.5	72.5	-1	-1	77.5	-999	-999
2018-01-29	00:02:14	1517184134	340025956	758	506	-1	-1	10952	6474	-1	-1	3.6608	2.3599	-1	-1	62.5	62.5	-1	-1	65	-999	-999
2018-01-29	00:02:15	1517184135	508592385	308	317	-1	-1	3692	3472	-1	-1	1.2341	1.2656	-1	-1	1227.5	65	-1	-1	1227.5	-999	-999
2018-01-29	00:02:15	1517184135	510176806	283	486	-1	-1	3309	6653	-1	-1	1.1061	2.4251	-1	-1	465	65	-1	-1	465	-999	-999
2018-01-29	00:02:16	1517184136	709696044	241	297	-1	-1	3459	3126	-1	-1	1.1562	1.1395	-1	-1	62.5	65	-1	-1	67.5	-999	-999
2018-01-29	00:02:21	1517184141	107402904	198	298	-1	-1	2536	4423	-1	-1	0.84768	1.6123	-1	-1	67.5	62.5	-1	-1	70	-999	-999
2018-01-29	00:02:21	1517184141	448284109	128	70	-1	-1	1210	427	-1	-1	0.40446	0.15565	-1	-1	1440	62.5	-1	-1	1442.5	-999	-999
2018-01-29	00:02:25	1517184145	352200634	211	239	-1	-1	2632	3304	-1	-1	0.87977	1.2044	-1	-1	65	97.5	-1	-1	100	-999	-999
2018-01-29	00:02:28	1517184148	623258072	90	91	-1	-1	621	1076	-1	-1	0.20758	0.39222	-1	-1	65	660	-1	-1	667.5	-999	-999
2018-01-29	00:02:30	1517184150	622455001	216	131	-1	-1	3935	1980	-1	-1	1.3153	0.72175	-1	-1	65	137.5	-1	-1	140	-999	-999
2018-01-29	00:02:32	1517184152	521406275	858	1158	-1	-1	13377	18910	-1	-1	4.4714	6.8931	-1	-1	62.5	67.5	-1	-1	70	-999	-999
2018-01-29	00:02:35	1517184155	993321071	1246	2136	-1	-1	20477	33544	-1	-1	6.8447	12.227	-1	-1	65	65	-1	-1	65	-999	-999
2018-01-29	00:02:36	1517184156	65450253	2146	973	-1	-1	36162	14586	-1	-1	12.088	5.3169	-1	-1	65	65	-1	-1	67.5	-999	-999
2018-01-29	00:02:40	1517184160	533111951	230	449	-1	-1	3094	4642	-1	-1	1.0342	1.6921	-1	-1	62.5	205	-1	-1	205	-999	-999
2018-01-29	00:02:44	1517184164	842517328	447	294	-1	-1	5831	3413	-1	-1	1.9491	1.2441	-1	-1	65	75	-1	-1	77.5	-999	-999
2018-01-29	00:02:48	1517184168	541112103	447	130	-1	-1	5105	1386	-1	-1	1.7064	0.50522	-1	-1	67.5	62.5	-1	-1	70	-999	-999
2018-01-29	00:02:49	1517184169	58393078	148	188	-1	-1	1520	2208	-1	-1	0.50808	0.80486	-1	-1	67.5	62.5	-1	-1	70	-999	-999
2018-01-29	00:02:55	1517184175	613721337	518	394	-1	-1	7011	3992	-1	-1	2.3435	1.4552	-1	-1	62.5	67.5	-1	-1	70	-999	-999
2018-01-29	00:02:57	1517184177	290612150	335	203	-1	-1	3854	2700	-1	-1	1.2882	0.9842	-1	-1	62.5	62.5	-1	-1	65	-999	-999
2018-01-29	00:02:58	1517184178	704824202	386	842	-1	-1	5252	11077	-1	-1	1.7555	4.0378	-1	-1	67.5	62.5	-1	-1	70	-999	-999
2018-01-29	00:03:01	1517184181	740048141	81	529	-1	-1	616	6138	-1	-1	0.2059	2.2374	-1	-1	70	62.5	-1	-1	75	-999	-999
2018-01-29	00:03:05	1517184185	633038572	307	433	-1	-1	4100	4721	-1	-1	1.3705	1.7209	-1	-1	62.5	62.5	-1	-1	65	-999	-999
2018-01-29	00:03:06	1517184186	670367990	297	194	-1	-1	4286	2757	-1	-1	1.4326	1.005	-1	-1	65	452.5	-1	-1	455	-999	-999
2018-01-29	00:03:09	1517184189	861320271	123	577	-1	-1	1996	8987	-1	-1	0.66718	3.2759	-1	-1	77.5	65	-1	-1	80	-999	-999
2018-01-29	00:03:11	1517184191	77754409	489	112	-1	-1	6843	725	-1	-1	2.2873	0.26428	-1	-1	62.5	85	-1	-1	87.5	-999	-999
2018-01-29	00:03:14	1517184194	187226548	245	266	-1	-1	2563	3813	-1	-1	0.85671	1.3899	-1	-1	65	67.5	-1	-1	67.5	-999	-999
2018-01-29	00:03:15	1517184195	39962345	236	123	-1	-1	3283	1153	-1	-1	1.0974	0.42029	-1	-1	62.5	107.5	-1	-1	110	-999	-999
2018-01-29	00:03:16	1517184196	288158691	109	275	-1	-1	1176	2982	-1	-1	0.39309	1.087	-1	-1	67.5	62.5	-1	-1	70	-999	-999
2018-01-29	00:03:24	1517184204	112260504	142	79	-1	-1	1321	665	-1	-1	0.44156	0.24241	-1	-1	65	527.5	-1	-1	532.5	-999	-999
2018-01-29	00:03:24	1517184204	938246816	131	298	-1	-1	1304	3440	-1	-1	0.43588	1.2539	-1	-1	587.5	65	-1	-1	590	-999	-999
2018-01-29	00:03:25	1517184205	301123896	467	194	-1	-1	6111	2128	-1	-1	2.0427	0.7757	-1	-1	107.5	65	-1	-1	110	-999	-999
2018-01-29	00:03:25	1517184205	458494125	874	871	-1	-1	11349	11379	-1	-1	3.7935	4.1479	-1	-1	65	70	-1	-1	72.5	-999	-999
2018-01-29	00:03:26	1517184206	906621947	150	354	-1	-1	985	3430	-1	-1	0.32925	1.2503	-1	-1	72.5	65	-1	-1	75	-999	-999
2018-01-29	00:03:35	1517184215	874270220	273	291	-1	-1	2691	3851	-1	-1	0.8995	1.4038	-1	-1	70	65	-1	-1	72.5	-999	-999
2018-01-29	00:03:44	1517184224	509331126	261	443	-1	-1	3074	5795	-1	-1	1.0275	2.1124	-1	-1	65	67.5	-1	-1	72.5	-999	-999
2018-01-29	00:03:44	1517184224	637173266	298	303	-1	-1	3363	3391	-1	-1	1.1241	1.2361	-1	-1	65	75	-1	-1	77.5	-999	-999
2018-01-29	00:03:52	1517184232	3401660	1033	96	-1	-1	14262	735	-1	-1	4.7672	0.26792	-1	-1	65	87.5	-1	-1	90	-999	-999
2018-01-29	00:03:52	1517184232	753427960	392	779	-1	-1	6245	13649	-1	-1	2.0875	4.9753	-1	-1	75	67.5	-1	-1	75	-999	-999
2018-01-29	00:03:55	1517184235	659008001	347	64	-1	-1	4468	561	-1	-1	1.4935	0.2045	-1	-1	342.5	65	-1	-1	345	-999	-999
2018-01-29	00:03:55	1517184235	805293822	340	97	-1	-1	3619	1037	-1	-1	1.2097	0.37801	-1	-1	220	62.5	-1	-1	222.5	-999	-999
2018-01-29	00:03:58	1517184238	252082887	363	170	-1	-1	4246	2133	-1	-1	1.4193	0.77752	-1	-1	62.5	65	-1	-1	67.5	-999	-999
2018-01-29	00:03:59	1517184239	2281632	246	80	-1	-1	2426	772	-1	-1	0.81092	0.28141	-1	-1	65	1197.5	-1	-1	1202.5	-999	-999
2018-01-29	00:04:04	1517184244	201068112	148	180	-1	-1	1407	2153	-1	-1	0.4703	0.78481	-1	-1	62.5	62.5	-1	-1	65	-999	-999
2018-01-29	00:04:06	1517184246	138783320	564	383	-1	-1	7645	3976	-1	-1	2.5554	1.4493	-1	-1	65	72.5	-1	-1	75	-999	-999
2018-01-29	00:04:08	1517184248	545729907	103	644	-1	-1	985	7283	-1	-1	0.32925	2.6548	-1	-1	65	1202.5	-1	-1	1205	-999	-999
2018-01-29	00:04:16	1517184256	697507782	553	69	-1	-1	6925	605	-1	-1	2.3148	0.22053	-1	-1	785	62.5	-1	-1	787.5	-999	-999
2018-01-29	00:04:23	1517184263	605901329	772	408	-1	-1	10922	5136	-1	-1	3.6508	1.8722	-1	-1	67.5	75	-1	-1	77.5	-999	-999
2018-01-29	00:04:33	1517184273	315181131	200	260	-1	-1	2762	2312	-1	-1	0.92323	0.84277	-1	-1	62.5	67.5	-1	-1	70	-999	-999
2018-01-29	00:04:34	1517184274	940789867	395	70	-1	-1	4774	687	-1	-1	1.5958	0.25043	-1	-1	65	90	-1	-1	95	-999	-999
2018-01-29	00:04:35	1517184275	328082045	368	303	-1	-1	4384	3474	-1	-1	1.4654	1.2663	-1	-1	62.5	67.5	-1	-1	70	-999	-999
2018-01-29	00:04:35	1517184275	443259240	482	841	-1	-1	6287	9602	-1	-1	2.1015	3.5001	-1	-1	67.5	62.5	-1	-1	67.5	-999	-999
2018-01-29	00:04:37	1517184277	177915445	119	64	-1	-1	1167	626	-1	-1	0.39008	0.22819	-1	-1	1125	62.5	-1	-1	1130	-999	-999
2018-01-29	00:04:37	1517184277	407622359	254	76	-1	-1	2452	795	-1	-1	0.81961	0.28979	-1	-1	62.5	782.5	-1	-1	787.5	-999	-999
2018-01-29	00:04:43	1517184283	464041137	237	163	-1	-1	2991	1793	-1	-1	0.99977	0.65358	-1	-1	67.5	70	-1	-1	72.5	-999	-999
2018-01-29	00:04:45	1517184285	327392974	262	60	-1	-1	2862	674	-1	-1	0.95665	0.24569	-1	-1	65	1447.5	-1	-1	1460	-999	-999
2018-01-29	00:04:49	1517184289	933276017	96	228	-1	-1	1061	3119	-1	-1	0.35465	1.1369	-1	-1	65	72.5	-1	-1	75	-999	-999
2018-01-29	00:04:50	1517184290	314351732	135	175	-1	-1	1272	1930	-1	-1	0.42518	0.70352	-1	-1	1235	65	-1	-1	1237.5	-999	-999
2018-01-29	00:04:58	1517184298	962572965	489	352	-1	-1	6406	3733	-1	-1	2.1413	1.3608	-1	-1	62.5	667.5	-1	-1	667.5	-999	-999
2018-01-29	00:05:00	1517184300	619583864	219	276	-1	-1	3175	3434	-1	-1	1.0613	1.2518	-1	-1	67.5	65	-1	-1	67.5	-999	-999
2018-01-29	00:05:05	1517184305	450952468	174	59	-1	-1	2507	601	-1	-1	0.83799	0.21908	-1	-1	1005	62.5	-1	-1	1007.5	-999	-999
2018-01-29	00:05:13	1517184313	112928528	351	62	-1	-1	3772	430	-1	-1	1.2608	0.15674	-1	-1	70	65	-1	-1	70	-999	-999
2018-01-29	00:05:13	1517184313	348802494	87	78	-1	-1	1025	549	-1	-1	0.34262	0.20012	-1	-1	62.5	460	-1	-1	462.5	-999	-999
2018-01-29	00:05:14	1517184314	433495135	225	270	-1	-1	3219	3269	-1	-1	1.076	1.1916	-1	-1	67.5	62.5	-1	-1	70	-999	-999
2018-01-29	00:05:22	1517184322	433389187	60	117	-1	-1	712	992	-1	-1	0.23799	0.3616	-1	-1	920	62.5	-1	-1	927.5	-999	-999
2018-01-29	00:05:23	1517184323	57336344	626	146	-1	-1	10235	1664	-1	-1	3.4212	0.60656	-1	-1	130	65	-1	-1	132.5	-999	-999
2018-01-29	00:05:24	1517184324	422060455	319	210	-1	-1	4455	2825	-1	-1	1.4891	1.0298	-1	-1	72.5	65	-1	-1	75	-999	-999
2018-01-29	00:05:27	1517184327	185617577	231	59	-1	-1	2586	527	-1	-1	0.8644	0.1921	-1	-1	70	62.5	-1	-1	80	-999	-999
2018-01-29	00:05:28	1517184328	948049202	96	63	-1	-1	925	536	-1	-1	0.30919	0.19538	-1	-1	852.5	65	-1	-1	855	-999	-999
2018-01-29	00:05:37	1517184337	414378226	143	185	-1	-1	1455	1612	-1	-1	0.48635	0.58761	-1	-1	107.5	65	-1	-1	110	-999	-999
2018-01-29	00:05:37	1517184337	788554496	318	414	-1	-1	4629	5835	-1	-1	1.5473	2.127	-1	-1	67.5	65	-1	-1	70	-999	-999
2018-01-29	00:05:43	1517184343	821952326	147	97	-1	-1	2274	740	-1	-1	0.76011	0.26974	-1	-1	62.5	65	-1	-1	72.5	-999	-999
2018-01-29	00:05:45	1517184345	287321525	440	198	-1	-1	5433	2352	-1	-1	1.816	0.85735	-1	-1	62.5	62.5	-1	-1	65	-999	-999
2018-01-29	00:05:45	1517184345	629285728	456	247	-1	-1	6734	3633	-1	-1	2.2509	1.3243	-1	-1	65	62.5	-1	-1	67.5	-999	-999
2018-01-29	00:05:50	1517184350	498412045	204	72	-1	-1	2927	405	-1	-1	0.97838	0.14763	-1	-1	247.5	62.5	-1	-1	247.5	-999	-999
2018-01-29	00:05:53	1517184353	223411988	552	470	-1	-1	6715	5746	-1	-1	2.2446	2.0945	-1	-1	65	62.5	-1	-1	67.5	-999	-999
2018-01-29	00:05:59	1517184359	719764732	257	87	-1	-1	3500	517	-1	-1	1.1699	0.18846	-1	-1	65	1057.5	-1	-1	1062.5	-999	-999
2018-01-29	00:06:01	1517184361	349665290	404	272	-1	-1	5427	2697	-1	-1	1.814	0.98311	-1	-1	72.5	62.5	-1	-1	75	-999	-999
2018-01-29	00:06:04	1517184364	798281608	84	142	-1	-1	950	1784	-1	-1	0.31755	0.6503	-1	-1	87.5	62.5	-1	-1	92.5	-999	-999
2018-01-29	00:06:05	1517184365	389073783	158	170	-1	-1	1907	2222	-1	-1	0.63743	0.80996	-1	-1	65	72.5	-1	-1	77.5	-999	-999
2018-01-29	00:06:23	1517184383	154225234	391	1754	-1	-1	5849	34088	-1	-1	1.9551	12.426	-1	-1	65	72.5	-1	-1	75	-999	-999
2018-01-29	00:06:24	1517184384	740446844	252	178	-1	-1	3369	1768	-1	-1	1.1261	0.64447	-1	-1	377.5	62.5	-1	-1	380	-999	-999
2018-01-29	00:06:25	1517184385	623725665	511	780	-1	-1	6960	9583	-1	-1	2.3265	3.4932	-1	-1	67.5	62.5	-1	-1	70	-999	-999
2018-01-29	00:06:27	1517184387	640987198	223	81	-1	-1	2455	702	-1	-1	0.82061	0.25589	-1	-1	805	65	-1	-1	807.5	-999	-999
2018-01-29	00:06:30	1517184390	415166011	196	244	-1	-1	2109	2857	-1	-1	0.70496	1.0414	-1	-1	62.5	77.5	-1	-1	80	-999	-999
2018-01-29	00:06:31	1517184391	432089235	669	149	-1	-1	7593	1766	-1	-1	2.538	0.64374	-1	-1	65	75	-1	-1	77.5	-999	-999
2018-01-29	00:06:31	1517184391	792394726	365	142	-1	-1	4786	1432	-1	-1	1.5998	0.52199	-1	-1	65	75	-1	-1	77.5	-999	-999
2018-01-29	00:06:34	1517184394	747504835	197	560	-1	-1	2996	5881	-1	-1	1.0014	2.1437	-1	-1	62.5	67.5	-1	-1	70	-999	-999
2018-01-29	00:06:36	1517184396	942406345	231	330	-1	-1	2612	2987	-1	-1	0.87309	1.0888	-1	-1	65	100	-1	-1	102.5	-999	-999
2018-01-29	00:06:38	1517184398	694120698	88	86	-1	-1	783	732	-1	-1	0.26173	0.26683	-1	-1	927.5	62.5	-1	-1	932.5	-999	-999
2018-01-29	00:06:39	1517184399	858527454	79	201	-1	-1	1019	1937	-1	-1	0.34061	0.70607	-1	-1	1097.5	62.5	-1	-1	1107.5	-999	-999
2018-01-29	00:06:40	1517184400	794753672	1146	1461	-1	-1	16551	22747	-1	-1	5.5323	8.2917	-1	-1	65	67.5	-1	-1	67.5	-999	-999
2018-01-29	00:06:44	1517184404	20719194	431	376	-1	-1	5219	3238	-1	-1	1.7445	1.1803	-1	-1	65	537.5	-1	-1	542.5	-999	-999
2018-01-29	00:06:48	1517184408	489086731	853	254	-1	-1	12834	3100	-1	-1	4.2899	1.13	-1	-1	62.5	70	-1	-1	72.5	-999	-999
2018-01-29	00:06:49	1517184409	194874223	265	309	-1	-1	3295	3961	-1	-1	1.1014	1.4439	-1	-1	62.5	62.5	-1	-1	65	-999	-999
2018-01-29	00:06:54	1517184414	111963572	1061	1130	-1	-1	15369	14365	-1	-1	5.1373	5.2363	-1	-1	62.5	67.5	-1	-1	70	-999	-999
2018-01-29	00:07:00	1517184420	114676225	81	201	-1	-1	668	1991	-1	-1	0.22329	0.72576	-1	-1	1167.5	65	-1	-1	1172.5	-999	-999
2018-01-29	00:07:00	1517184420	873170916	549	100	-1	-1	6539	1496	-1	-1	2.1857	0.54532	-1	-1	65	67.5	-1	-1	72.5	-999	-999
2018-01-29	00:07:06	1517184426	547878059	343	355	-1	-1	4183	4742	-1	-1	1.3982	1.7286	-1	-1	65	1407.5	-1	-1	1407.5	-999	-999
2018-01-29	00:07:09	1517184429	175737076	550	65	-1	-1	7043	1030	-1	-1	2.3542	0.37546	-1	-1	65	67.5	-1	-1	80	-999	-999
2018-01-29	00:07:09	1517184429	202969479	106	182	-1	-1	1316	2301	-1	-1	0.43989	0.83876	-1	-1	1477.5	65	-1	-1	1482.5	-999	-999
2018-01-29	00:07:16	1517184436	464799990	533	567	-1	-1	9887	10201	-1	-1	3.3048	3.7185	-1	-1	62.5	72.5	-1	-1	75	-999	-999
2018-01-29	00:07:17	1517184437	39674655	91	216	-1	-1	632	2584	-1	-1	0.21125	0.94192	-1	-1	1565	65	-1	-1	1567.5	-999	-999
2018-01-29	00:07:20	1517184440	269372675	217	159	-1	-1	2779	1934	-1	-1	0.92891	0.70498	-1	-1	62.5	77.5	-1	-1	82.5	-999	-999
2018-01-29	00:07:23	1517184443	438227727	238	373	-1	-1	2847	4002	-1	-1	0.95164	1.4588	-1	-1	62.5	67.5	-1	-1	67.5	-999	-999
2018-01-29	00:07:35	1517184455	417594432	378	356	-1	-1	4420	3672	-1	-1	1.4774	1.3385	-1	-1	65	72.5	-1	-1	72.5	-999	-999
2018-01-29	00:07:46	1517184466	766855163	230	212	-1	-1	3374	2499	-1	-1	1.1278	0.91093	-1	-1	112.5	65	-1	-1	115	-999	-999
2018-01-29	00:07:46	1517184466	981351515	186	577	-1	-1	2448	6282	-1	-1	0.81827	2.2899	-1	-1	335	62.5	-1	-1	335	-999	-999
2018-01-29	00:07:48	1517184468	11989639	631	1135	-1	-1	8274	18485	-1	-1	2.7657	6.7381	-1	-1	62.5	62.5	-1	-1	65	-999	-999
2018-01-29	00:07:49	1517184469	557230578	411	170	-1	-1	5156	1700	-1	-1	1.7234	0.61968	-1	-1	62.5	62.5	-1	-1	65	-999	-999
2018-01-29	00:07:52	1517184472	664487061	358	247	-1	-1	4650	3437	-1	-1	1.5543	1.2529	-1	-1	67.5	65	-1	-1	67.5	-999	-999
2018-01-29	00:07:53	1517184473	41699698	326	157	-1	-1	4992	2916	-1	-1	1.6686	1.0629	-1	-1	62.5	70	-1	-1	75	-999	-999
2018-01-29	00:07:53	1517184473	221490651	408	249	-1	-1	6650	3043	-1	-1	2.2228	1.1092	-1	-1	62.5	70	-1	-1	72.5	-999	-999
2018-01-29	00:07:56	1517184476	233651615	142	145	-1	-1	1963	1511	-1	-1	0.65615	0.55079	-1	-1	65	72.5	-1	-1	75	-999	-999
2018-01-29	00:07:56	1517184476	714795594	318	88	-1	-1	3272	609	-1	-1	1.0937	0.22199	-1	-1	1392.5	65	-1	-1	1395	-999	-999
2018-01-29	00:07:59	1517184479	796114613	243	71	-1	-1	2966	864	-1	-1	0.99142	0.31495	-1	-1	65	250	-1	-1	252.5	-999	-999
2018-01-29	00:08:01	1517184481	547147746	1022	845	-1	-1	16292	11202	-1	-1	5.4458	4.0834	-1	-1	62.5	65	-1	-1	65	-999	-999
2018-01-29	00:08:01	1517184481	881429514	277	121	-1	-1	3991	1530	-1	-1	1.334	0.55772	-1	-1	312.5	65	-1	-1	315	-999	-999
2018-01-29	00:08:02	1517184482	899009025	95	89	-1	-1	747	910	-1	-1	0.24969	0.33171	-1	-1	80	62.5	-1	-1	82.5	-999	-999
2018-01-29	00:08:03	1517184483	32444019	82	343	-1	-1	886	3154	-1	-1	0.29615	1.1497	-1	-1	85	62.5	-1	-1	90	-999	-999
2018-01-29	00:08:04	1517184484	708891529	141	501	-1	-1	1369	4219	-1	-1	0.4576	1.5379	-1	-1	65	1142.5	-1	-1	1142.5	-999	-999
2018-01-29	00:08:07	1517184487	416331141	268	428	-1	-1	3339	4604	-1	-1	1.1161	1.6782	-1	-1	65	70	-1	-1	70	-999	-999
2018-01-29	00:08:07	1517184487	536723296	63	680	-1	-1	634	8388	-1	-1	0.21192	3.0576	-1	-1	62.5	1340	-1	-1	1342.5	-999	-999
2018-01-29	00:08:10	1517184490	128509317	186	1499	-1	-1	2550	19817	-1	-1	0.85236	7.2237	-1	-1	122.5	62.5	-1	-1	125	-999	-999
2018-01-29	00:08:15	1517184495	626417782	275	259	-1	-1	3520	3244	-1	-1	1.1766	1.1825	-1	-1	75	67.5	-1	-1	77.5	-999	-999
